Year;Month;Day;Time;Price_1
2019;2;14;15;51.5
2019;2;14;16;51.33
2019;2;14;17;52.39
2019;2;14;18;55.63
2019;2;14;19;60.2
2019;2;14;20;62.31
2019;2;14;21;63.01
2019;2;14;22;62.65
2019;2;14;23;60.29
2019;2;14;24;56.28
2019;2;15;1;49.11
2019;2;15;2;46.94
2019;2;15;3;45.57
2019;2;15;4;45.57
2019;2;15;5;46.0
2019;2;15;6;46.57
2019;2;15;7;52.98
2019;2;15;8;59.98
2019;2;15;9;61.73
2019;2;15;10;60.4
2019;2;15;11;60.13
2019;2;15;12;58.61
2019;2;15;13;57.47
2019;2;15;14;57.02
2019;2;15;15;55.23
2019;2;15;16;54.53
2019;2;15;17;54.53
2019;2;15;18;55.86
2019;2;15;19;59.1
2019;2;15;20;61.41
2019;2;15;21;62.0
2019;2;15;22;60.94
2019;2;15;23;58.2
2019;2;15;24;57.0
2019;2;16;1;60.01
2019;2;16;2;56.41
2019;2;16;3;50.0
2019;2;16;4;49.11
2019;2;16;5;48.0
2019;2;16;6;47.38
2019;2;16;7;48.25
2019;2;16;8;50.0
2019;2;16;9;49.11
2019;2;16;10;54.6
2019;2;16;11;58.1
2019;2;16;12;53.01
2019;2;16;13;50.0
2019;2;16;14;50.0
2019;2;16;15;47.25
2019;2;16;16;48.0
2019;2;16;17;48.0
2019;2;16;18;48.0
2019;2;16;19;52.38
2019;2;16;20;56.41
2019;2;16;21;58.51
2019;2;16;22;55.13
2019;2;16;23;51.46
2019;2;16;24;49.11
2019;2;17;1;51.1
2019;2;17;2;55.1
2019;2;17;3;43.34
2019;2;17;4;42.05
2019;2;17;5;41.54
2019;2;17;6;36.74
2019;2;17;7;38.0
2019;2;17;8;41.31
2019;2;17;9;42.02
2019;2;17;10;44.87
2019;2;17;11;51.0
2019;2;17;12;49.11
2019;2;17;13;46.0
2019;2;17;14;48.39
2019;2;17;15;45.87
2019;2;17;16;43.37
2019;2;17;17;43.13
2019;2;17;18;44.99
2019;2;17;19;53.0
2019;2;17;20;60.02
2019;2;17;21;61.41
2019;2;17;22;62.0
2019;2;17;23;60.81
2019;2;17;24;59.5
2019;2;18;1;51.46
2019;2;18;2;46.43
2019;2;18;3;45.5
2019;2;18;4;45.5
2019;2;18;5;45.37
2019;2;18;6;45.7
2019;2;18;7;55.0
2019;2;18;8;58.63
2019;2;18;9;59.98
2019;2;18;10;61.01
2019;2;18;11;61.2
2019;2;18;12;60.49
2019;2;18;13;60.02
2019;2;18;14;59.93
2019;2;18;15;58.43
2019;2;18;16;58.26
2019;2;18;17;58.35
2019;2;18;18;58.83
2019;2;18;19;59.44
2019;2;18;20;60.95
2019;2;18;21;62.0
2019;2;18;22;60.61
2019;2;18;23;58.83
2019;2;18;24;58.53
2019;2;19;1;58.63
2019;2;19;2;57.91
2019;2;19;3;52.6
2019;2;19;4;52.6
2019;2;19;5;52.6
2019;2;19;6;56.41
2019;2;19;7;58.53
2019;2;19;8;60.49
2019;2;19;9;61.13
2019;2;19;10;61.98
2019;2;19;11;61.35
2019;2;19;12;60.49
2019;2;19;13;60.16
2019;2;19;14;59.5
2019;2;19;15;58.53
2019;2;19;16;58.2
2019;2;19;17;58.13
2019;2;19;18;58.54
2019;2;19;19;60.03
2019;2;19;20;61.21
2019;2;19;21;62.25
2019;2;19;22;61.52
2019;2;19;23;60.38
2019;2;19;24;60.18
2019;2;20;1;59.44
2019;2;20;2;58.2
2019;2;20;3;56.09
2019;2;20;4;54.0
2019;2;20;5;53.1
2019;2;20;6;54.6
2019;2;20;7;56.66
2019;2;20;8;59.47
2019;2;20;9;60.05
2019;2;20;10;60.49
2019;2;20;11;59.51
2019;2;20;12;58.32
2019;2;20;13;57.85
2019;2;20;14;56.47
2019;2;20;15;54.81
2019;2;20;16;54.01
2019;2;20;17;54.17
2019;2;20;18;56.1
2019;2;20;19;58.09
2019;2;20;20;60.49
2019;2;20;21;61.11
2019;2;20;22;60.52
2019;2;20;23;58.87
2019;2;20;24;57.77
2019;2;21;1;58.35
2019;2;21;2;58.1
2019;2;21;3;50.67
2019;2;21;4;48.94
2019;2;21;5;47.67
2019;2;21;6;48.85
2019;2;21;7;51.45
2019;2;21;8;58.0
2019;2;21;9;59.0
2019;2;21;10;59.14
2019;2;21;11;58.51
2019;2;21;12;56.11
2019;2;21;13;53.99
2019;2;21;14;51.15
2019;2;21;15;50.0
2019;2;21;16;49.83
2019;2;21;17;50.42
2019;2;21;18;52.77
2019;2;21;19;57.15
2019;2;21;20;60.49
2019;2;21;21;61.21
2019;2;21;22;60.52
2019;2;21;23;58.83
2019;2;21;24;57.01
2019;2;22;1;55.06
2019;2;22;2;49.1
2019;2;22;3;46.63
2019;2;22;4;46.02
2019;2;22;5;45.52
2019;2;22;6;46.87
2019;2;22;7;50.89
2019;2;22;8;57.01
2019;2;22;9;58.02
2019;2;22;10;58.02
2019;2;22;11;56.88
2019;2;22;12;54.99
2019;2;22;13;53.91
2019;2;22;14;52.05
2019;2;22;15;49.99
2019;2;22;16;49.1
2019;2;22;17;49.59
2019;2;22;18;52.59
2019;2;22;19;56.11
2019;2;22;20;59.02
2019;2;22;21;59.93
2019;2;22;22;59.01
2019;2;22;23;57.31
2019;2;22;24;55.01
2019;2;23;1;55.54
2019;2;23;2;50.9
2019;2;23;3;48.58
2019;2;23;4;47.0
2019;2;23;5;54.9
2019;2;23;6;55.42
2019;2;23;7;55.55
2019;2;23;8;54.54
2019;2;23;9;50.43
2019;2;23;10;55.51
2019;2;23;11;56.1
2019;2;23;12;55.55
2019;2;23;13;55.28
2019;2;23;14;54.54
2019;2;23;15;54.54
2019;2;23;16;55.14
2019;2;23;17;54.97
2019;2;23;18;54.54
2019;2;23;19;55.42
2019;2;23;20;56.56
2019;2;23;21;60.6
2019;2;23;22;58.92
2019;2;23;23;56.56
2019;2;23;24;55.86
2019;2;24;1;56.03
2019;2;24;2;54.47
2019;2;24;3;48.63
2019;2;24;4;48.56
2019;2;24;5;45.24
2019;2;24;6;45.0
2019;2;24;7;46.36
2019;2;24;8;46.36
2019;2;24;9;46.36
2019;2;24;10;51.0
2019;2;24;11;54.0
2019;2;24;12;54.92
2019;2;24;13;55.6
2019;2;24;14;56.56
2019;2;24;15;56.05
2019;2;24;16;55.55
2019;2;24;17;55.26
2019;2;24;18;55.39
2019;2;24;19;56.05
2019;2;24;20;58.88
2019;2;24;21;60.6
2019;2;24;22;60.15
2019;2;24;23;59.55
2019;2;24;24;57.0
2019;2;25;1;53.55
2019;2;25;2;49.0
2019;2;25;3;46.87
2019;2;25;4;46.36
2019;2;25;5;46.36
2019;2;25;6;47.01
2019;2;25;7;55.62
2019;2;25;8;58.63
2019;2;25;9;59.7
2019;2;25;10;59.75
2019;2;25;11;59.09
2019;2;25;12;57.5
2019;2;25;13;56.94
2019;2;25;14;56.94
2019;2;25;15;56.56
2019;2;25;16;59.85
2019;2;25;17;58.53
2019;2;25;18;59.45
2019;2;25;19;57.25
2019;2;25;20;59.93
2019;2;25;21;60.6
2019;2;25;22;60.15
2019;2;25;23;57.79
2019;2;25;24;56.56
2019;2;26;1;56.01
2019;2;26;2;54.61
2019;2;26;3;50.01
2019;2;26;4;48.58
2019;2;26;5;46.87
2019;2;26;6;49.0
2019;2;26;7;55.03
2019;2;26;8;57.17
2019;2;26;9;58.5
2019;2;26;10;58.51
2019;2;26;11;56.6
2019;2;26;12;55.0
2019;2;26;13;53.03
2019;2;26;14;50.9
2019;2;26;15;46.96
2019;2;26;16;46.36
2019;2;26;17;46.36
2019;2;26;18;48.58
2019;2;26;19;53.2
2019;2;26;20;57.94
2019;2;26;21;59.0
2019;2;26;22;58.5
2019;2;26;23;55.33
2019;2;26;24;53.02
2019;2;27;1;48.58
2019;2;27;2;45.35
2019;2;27;3;42.39
2019;2;27;4;42.1
2019;2;27;5;42.1
2019;2;27;6;42.59
2019;2;27;7;50.4
2019;2;27;8;56.8
2019;2;27;9;56.59
2019;2;27;10;57.27
2019;2;27;11;56.51
2019;2;27;12;55.94
2019;2;27;13;55.68
2019;2;27;14;55.3
2019;2;27;15;53.15
2019;2;27;16;51.63
2019;2;27;17;52.18
2019;2;27;18;54.61
2019;2;27;19;56.56
2019;2;27;20;59.48
2019;2;27;21;60.49
2019;2;27;22;59.5
2019;2;27;23;56.86
2019;2;27;24;55.33
2019;2;28;1;53.5
2019;2;28;2;48.58
2019;2;28;3;46.01
2019;2;28;4;45.0
2019;2;28;5;43.1
2019;2;28;6;46.01
2019;2;28;7;50.9
2019;2;28;8;54.94
2019;2;28;9;55.5
2019;2;28;10;56.09
2019;2;28;11;55.94
2019;2;28;12;55.33
2019;2;28;13;55.03
2019;2;28;14;54.61
2019;2;28;15;54.06
2019;2;28;16;53.5
2019;2;28;17;53.5
2019;2;28;18;53.5
2019;2;28;19;54.54
2019;2;28;20;57.02
2019;2;28;21;58.75
2019;2;28;22;57.25
2019;2;28;23;55.04
2019;2;28;24;54.52
2019;3;1;1;55.03
2019;3;1;2;53.6
2019;3;1;3;52.0
2019;3;1;4;50.9
2019;3;1;5;50.9
2019;3;1;6;53.4
2019;3;1;7;55.33
2019;3;1;8;57.17
2019;3;1;9;58.01
2019;3;1;10;58.43
2019;3;1;11;58.01
2019;3;1;12;57.38
2019;3;1;13;57.0
2019;3;1;14;55.53
2019;3;1;15;54.52
2019;3;1;16;53.1
2019;3;1;17;50.9
2019;3;1;18;51.53
2019;3;1;19;53.5
2019;3;1;20;55.12
2019;3;1;21;56.03
2019;3;1;22;55.15
2019;3;1;23;53.32
2019;3;1;24;50.77
2019;3;2;1;54.46
2019;3;2;2;52.08
2019;3;2;3;46.02
2019;3;2;4;43.97
2019;3;2;5;42.9
2019;3;2;6;43.97
2019;3;2;7;45.36
2019;3;2;8;47.99
2019;3;2;9;48.57
2019;3;2;10;53.89
2019;3;2;11;54.0
2019;3;2;12;50.49
2019;3;2;13;48.51
2019;3;2;14;45.06
2019;3;2;15;43.97
2019;3;2;16;42.79
2019;3;2;17;42.76
2019;3;2;18;42.69
2019;3;2;19;50.06
2019;3;2;20;55.64
2019;3;2;21;57.51
2019;3;2;22;57.51
2019;3;2;23;56.51
2019;3;2;24;55.53
2019;3;3;1;56.5
2019;3;3;2;53.1
2019;3;3;3;42.0
2019;3;3;4;44.46
2019;3;3;5;41.22
2019;3;3;6;41.19
2019;3;3;7;41.2
2019;3;3;8;41.2
2019;3;3;9;40.79
2019;3;3;10;41.5
2019;3;3;11;41.5
2019;3;3;12;40.71
2019;3;3;13;39.17
2019;3;3;14;35.0
2019;3;3;15;34.25
2019;3;3;16;25.0
2019;3;3;17;21.0
2019;3;3;18;23.99
2019;3;3;19;33.03
2019;3;3;20;39.72
2019;3;3;21;44.51
2019;3;3;22;52.6
2019;3;3;23;41.5
2019;3;3;24;39.72
2019;3;4;1;30.0
2019;3;4;2;23.68
2019;3;4;3;19.5
2019;3;4;4;19.5
2019;3;4;5;18.91
2019;3;4;6;24.68
2019;3;4;7;32.01
2019;3;4;8;41.2
2019;3;4;9;52.01
2019;3;4;10;54.54
2019;3;4;11;52.5
2019;3;4;12;50.7
2019;3;4;13;50.49
2019;3;4;14;49.49
2019;3;4;15;42.57
2019;3;4;16;42.84
2019;3;4;17;46.1
2019;3;4;18;52.73
2019;3;4;19;55.14
2019;3;4;20;57.17
2019;3;4;21;58.75
2019;3;4;22;58.75
2019;3;4;23;57.4
2019;3;4;24;56.01
2019;3;5;1;55.33
2019;3;5;2;54.68
2019;3;5;3;54.37
2019;3;5;4;52.73
2019;3;5;5;52.73
2019;3;5;6;52.73
2019;3;5;7;55.03
2019;3;5;8;55.68
2019;3;5;9;56.45
2019;3;5;10;56.43
2019;3;5;11;55.64
2019;3;5;12;55.17
2019;3;5;13;54.68
2019;3;5;14;54.37
2019;3;5;15;51.64
2019;3;5;16;45.99
2019;3;5;17;46.39
2019;3;5;18;49.27
2019;3;5;19;52.73
2019;3;5;20;55.23
2019;3;5;21;54.5
2019;3;5;22;53.24
2019;3;5;23;46.09
2019;3;5;24;41.54
2019;3;6;1;36.08
2019;3;6;2;32.44
2019;3;6;3;30.02
2019;3;6;4;26.44
2019;3;6;5;25.68
2019;3;6;6;30.19
2019;3;6;7;37.84
2019;3;6;8;44.01
2019;3;6;9;48.0
2019;3;6;10;45.2
2019;3;6;11;42.63
2019;3;6;12;38.9
2019;3;6;13;37.0
2019;3;6;14;35.0
2019;3;6;15;32.8
2019;3;6;16;32.99
2019;3;6;17;32.17
2019;3;6;18;35.46
2019;3;6;19;41.71
2019;3;6;20;46.78
2019;3;6;21;51.73
2019;3;6;22;50.0
2019;3;6;23;39.67
2019;3;6;24;35.75
2019;3;7;1;51.49
2019;3;7;2;39.98
2019;3;7;3;41.28
2019;3;7;4;36.7
2019;3;7;5;37.5
2019;3;7;6;41.17
2019;3;7;7;50.88
2019;3;7;8;54.5
2019;3;7;9;54.95
2019;3;7;10;55.18
2019;3;7;11;55.03
2019;3;7;12;54.44
2019;3;7;13;53.03
2019;3;7;14;52.52
2019;3;7;15;49.87
2019;3;7;16;49.87
2019;3;7;17;51.49
2019;3;7;18;54.57
2019;3;7;19;55.32
2019;3;7;20;58.5
2019;3;7;21;60.95
2019;3;7;22;60.07
2019;3;7;23;57.94
2019;3;7;24;56.26
2019;3;8;1;54.79
2019;3;8;2;53.01
2019;3;8;3;52.29
2019;3;8;4;52.29
2019;3;8;5;52.29
2019;3;8;6;53.51
2019;3;8;7;54.87
2019;3;8;8;55.64
2019;3;8;9;57.0
2019;3;8;10;57.94
2019;3;8;11;57.39
2019;3;8;12;57.01
2019;3;8;13;57.01
2019;3;8;14;56.91
2019;3;8;15;55.57
2019;3;8;16;55.33
2019;3;8;17;55.03
2019;3;8;18;55.17
2019;3;8;19;55.33
2019;3;8;20;57.61
2019;3;8;21;58.56
2019;3;8;22;58.01
2019;3;8;23;57.17
2019;3;8;24;57.17
2019;3;9;1;56.56
2019;3;9;2;55.51
2019;3;9;3;54.75
2019;3;9;4;54.38
2019;3;9;5;54.02
2019;3;9;6;54.01
2019;3;9;7;54.0
2019;3;9;8;54.38
2019;3;9;9;54.0
2019;3;9;10;55.25
2019;3;9;11;55.23
2019;3;9;12;54.38
2019;3;9;13;54.01
2019;3;9;14;54.03
2019;3;9;15;53.42
2019;3;9;16;51.94
2019;3;9;17;51.14
2019;3;9;18;51.96
2019;3;9;19;53.11
2019;3;9;20;55.48
2019;3;9;21;56.56
2019;3;9;22;56.11
2019;3;9;23;55.51
2019;3;9;24;55.51
2019;3;10;1;52.35
2019;3;10;2;48.01
2019;3;10;3;45.57
2019;3;10;4;43.0
2019;3;10;5;43.0
2019;3;10;6;43.0
2019;3;10;7;43.0
2019;3;10;8;43.4
2019;3;10;9;45.03
2019;3;10;10;49.61
2019;3;10;11;50.53
2019;3;10;12;50.44
2019;3;10;13;50.02
2019;3;10;14;49.59
2019;3;10;15;48.01
2019;3;10;16;43.0
2019;3;10;17;42.52
2019;3;10;18;42.25
2019;3;10;19;41.75
2019;3;10;20;51.33
2019;3;10;21;54.38
2019;3;10;22;55.25
2019;3;10;23;54.08
2019;3;10;24;52.54
2019;3;11;1;49.91
2019;3;11;2;43.0
2019;3;11;3;40.25
2019;3;11;4;40.0
2019;3;11;5;39.71
2019;3;11;6;40.25
2019;3;11;7;46.02
2019;3;11;8;51.01
2019;3;11;9;52.39
2019;3;11;10;54.38
2019;3;11;11;52.83
2019;3;11;12;53.28
2019;3;11;13;55.06
2019;3;11;14;55.51
2019;3;11;15;55.53
2019;3;11;16;55.81
2019;3;11;17;55.81
2019;3;11;18;56.01
2019;3;11;19;56.56
2019;3;11;20;58.21
2019;3;11;21;61.41
2019;3;11;22;58.52
2019;3;11;23;57.26
2019;3;11;24;56.58
2019;3;12;1;55.25
2019;3;12;2;54.01
2019;3;12;3;54.01
2019;3;12;4;53.49
2019;3;12;5;52.35
2019;3;12;6;52.72
2019;3;12;7;54.88
2019;3;12;8;55.25
2019;3;12;9;56.11
2019;3;12;10;56.26
2019;3;12;11;55.11
2019;3;12;12;52.72
2019;3;12;13;51.84
2019;3;12;14;49.56
2019;3;12;15;45.05
2019;3;12;16;42.63
2019;3;12;17;42.62
2019;3;12;18;46.39
2019;3;12;19;51.0
2019;3;12;20;54.71
2019;3;12;21;56.01
2019;3;12;22;55.01
2019;3;12;23;51.99
2019;3;12;24;50.5
2019;3;13;1;40.69
2019;3;13;2;39.58
2019;3;13;3;37.94
2019;3;13;4;37.15
2019;3;13;5;36.08
2019;3;13;6;37.94
2019;3;13;7;40.69
2019;3;13;8;46.0
2019;3;13;9;51.33
2019;3;13;10;51.64
2019;3;13;11;50.21
2019;3;13;12;47.02
2019;3;13;13;48.68
2019;3;13;14;45.87
2019;3;13;15;45.0
2019;3;13;16;42.64
2019;3;13;17;42.57
2019;3;13;18;43.84
2019;3;13;19;47.18
2019;3;13;20;53.04
2019;3;13;21;55.66
2019;3;13;22;55.11
2019;3;13;23;52.99
2019;3;13;24;52.35
2019;3;14;1;51.33
2019;3;14;2;47.57
2019;3;14;3;45.15
2019;3;14;4;45.58
2019;3;14;5;46.82
2019;3;14;6;49.66
2019;3;14;7;52.93
2019;3;14;8;53.01
2019;3;14;9;55.0
2019;3;14;10;55.0
2019;3;14;11;53.6
2019;3;14;12;52.63
2019;3;14;13;52.94
2019;3;14;14;52.63
2019;3;14;15;51.68
2019;3;14;16;51.68
2019;3;14;17;50.46
2019;3;14;18;50.34
2019;3;14;19;51.33
2019;3;14;20;54.67
2019;3;14;21;56.05
2019;3;14;22;55.51
2019;3;14;23;53.63
2019;3;14;24;52.63
2019;3;15;1;54.38
2019;3;15;2;53.1
2019;3;15;3;51.94
2019;3;15;4;51.64
2019;3;15;5;52.02
2019;3;15;6;54.01
2019;3;15;7;55.66
2019;3;15;8;56.26
2019;3;15;9;56.61
2019;3;15;10;56.6
2019;3;15;11;56.05
2019;3;15;12;56.52
2019;3;15;13;56.05
2019;3;15;14;56.57
2019;3;15;15;56.57
2019;3;15;16;56.57
2019;3;15;17;56.57
2019;3;15;18;56.56
2019;3;15;19;56.05
2019;3;15;20;56.63
2019;3;15;21;57.98
2019;3;15;22;57.57
2019;3;15;23;56.6
2019;3;15;24;56.61
2019;3;16;1;57.05
2019;3;16;2;56.05
2019;3;16;3;55.25
2019;3;16;4;54.93
2019;3;16;5;54.03
2019;3;16;6;53.75
2019;3;16;7;54.0
2019;3;16;8;52.63
2019;3;16;9;51.59
2019;3;16;10;53.63
2019;3;16;11;52.5
2019;3;16;12;51.64
2019;3;16;13;50.57
2019;3;16;14;50.0
2019;3;16;15;49.4
2019;3;16;16;45.07
2019;3;16;17;40.07
2019;3;16;18;40.11
2019;3;16;19;47.77
2019;3;16;20;52.63
2019;3;16;21;55.0
2019;3;16;22;53.38
2019;3;16;23;50.53
2019;3;16;24;49.38
2019;3;17;1;51.05
2019;3;17;2;40.07
2019;3;17;3;38.87
2019;3;17;4;34.34
2019;3;17;5;34.34
2019;3;17;6;37.5
2019;3;17;7;37.5
2019;3;17;8;37.77
2019;3;17;9;37.87
2019;3;17;10;39.27
2019;3;17;11;38.99
2019;3;17;12;40.1
2019;3;17;13;38.38
2019;3;17;14;34.34
2019;3;17;15;34.34
2019;3;17;16;32.34
2019;3;17;17;32.34
2019;3;17;18;28.84
2019;3;17;19;30.5
2019;3;17;20;39.13
2019;3;17;21;48.08
2019;3;17;22;52.63
2019;3;17;23;48.01
2019;3;17;24;39.77
2019;3;18;1;40.0
2019;3;18;2;39.01
2019;3;18;3;38.69
2019;3;18;4;38.69
2019;3;18;5;39.0
2019;3;18;6;40.0
2019;3;18;7;50.53
2019;3;18;8;51.0
2019;3;18;9;52.63
2019;3;18;10;53.01
2019;3;18;11;51.94
2019;3;18;12;51.75
2019;3;18;13;51.94
2019;3;18;14;51.94
2019;3;18;15;51.01
2019;3;18;16;50.0
2019;3;18;17;49.07
2019;3;18;18;49.51
2019;3;18;19;50.71
2019;3;18;20;54.88
2019;3;18;21;56.19
2019;3;18;22;55.6
2019;3;18;23;52.35
2019;3;18;24;51.0
2019;3;19;1;50.0
2019;3;19;2;45.91
2019;3;19;3;42.71
2019;3;19;4;41.9
2019;3;19;5;41.29
2019;3;19;6;42.71
2019;3;19;7;47.58
2019;3;19;8;51.27
2019;3;19;9;54.38
2019;3;19;10;54.04
2019;3;19;11;52.26
2019;3;19;12;51.64
2019;3;19;13;51.94
2019;3;19;14;51.53
2019;3;19;15;49.94
2019;3;19;16;47.67
2019;3;19;17;46.5
2019;3;19;18;48.96
2019;3;19;19;54.62
2019;3;19;20;56.57
2019;3;19;21;55.26
2019;3;19;22;54.96
2019;3;19;23;52.26
2019;3;19;24;51.33
2019;3;20;1;44.01
2019;3;20;2;41.54
2019;3;20;3;39.69
2019;3;20;4;39.37
2019;3;20;5;39.37
2019;3;20;6;40.0
2019;3;20;7;47.53
2019;3;20;8;50.53
2019;3;20;9;51.94
2019;3;20;10;51.91
2019;3;20;11;49.94
2019;3;20;12;49.28
2019;3;20;13;51.1
2019;3;20;14;51.64
2019;3;20;15;51.32
2019;3;20;16;51.01
2019;3;20;17;50.5
2019;3;20;18;50.53
2019;3;20;19;51.64
2019;3;20;20;55.55
2019;3;20;21;55.16
2019;3;20;22;54.35
2019;3;20;23;51.33
2019;3;20;24;48.1
2019;3;21;1;49.07
2019;3;21;2;45.23
2019;3;21;3;44.01
2019;3;21;4;44.79
2019;3;21;5;46.13
2019;3;21;6;49.59
2019;3;21;7;53.21
2019;3;21;8;55.01
2019;3;21;9;54.07
2019;3;21;10;54.66
2019;3;21;11;54.04
2019;3;21;12;53.75
2019;3;21;13;54.66
2019;3;21;14;54.66
2019;3;21;15;54.07
2019;3;21;16;54.04
2019;3;21;17;54.04
2019;3;21;18;54.04
2019;3;21;19;53.8
2019;3;21;20;55.25
2019;3;21;21;56.55
2019;3;21;22;56.05
2019;3;21;23;55.0
2019;3;21;24;55.01
2019;3;22;1;56.39
2019;3;22;2;55.55
2019;3;22;3;55.5
2019;3;22;4;55.15
2019;3;22;5;55.01
2019;3;22;6;55.65
2019;3;22;7;55.76
2019;3;22;8;55.95
2019;3;22;9;56.25
2019;3;22;10;56.29
2019;3;22;11;55.8
2019;3;22;12;55.51
2019;3;22;13;56.01
2019;3;22;14;55.8
2019;3;22;15;55.25
2019;3;22;16;54.8
2019;3;22;17;54.93
2019;3;22;18;55.01
2019;3;22;19;55.25
2019;3;22;20;56.1
2019;3;22;21;57.5
2019;3;22;22;56.51
2019;3;22;23;55.85
2019;3;22;24;55.65
2019;3;23;1;55.26
2019;3;23;2;54.34
2019;3;23;3;52.35
2019;3;23;4;51.94
2019;3;23;5;51.33
2019;3;23;6;50.55
2019;3;23;7;48.75
2019;3;23;8;49.28
2019;3;23;9;50.53
2019;3;23;10;52.26
2019;3;23;11;51.72
2019;3;23;12;50.0
2019;3;23;13;50.0
2019;3;23;14;50.0
2019;3;23;15;49.07
2019;3;23;16;47.65
2019;3;23;17;46.78
2019;3;23;18;48.3
2019;3;23;19;50.53
2019;3;23;20;54.01
2019;3;23;21;55.01
2019;3;23;22;54.81
2019;3;23;23;52.99
2019;3;23;24;51.84
2019;3;24;1;43.43
2019;3;24;2;44.44
2019;3;24;3;44.01
2019;3;24;4;43.43
2019;3;24;5;40.1
2019;3;24;6;41.81
2019;3;24;7;43.43
2019;3;24;8;43.31
2019;3;24;9;41.31
2019;3;24;10;46.95
2019;3;24;11;47.42
2019;3;24;12;47.42
2019;3;24;13;46.5
2019;3;24;14;46.9
2019;3;24;15;43.65
2019;3;24;16;39.98
2019;3;24;17;39.75
2019;3;24;18;51.01
2019;3;24;19;39.75
2019;3;24;20;44.82
2019;3;24;21;52.0
2019;3;24;22;52.1
2019;3;24;23;50.37
2019;3;24;24;41.9
2019;3;25;1;39.0
2019;3;25;2;38.01
2019;3;25;3;38.01
2019;3;25;4;35.38
2019;3;25;5;34.85
2019;3;25;6;34.85
2019;3;25;7;39.8
2019;3;25;8;51.33
2019;3;25;9;51.96
2019;3;25;10;51.94
2019;3;25;11;51.0
2019;3;25;12;49.05
2019;3;25;13;50.55
2019;3;25;14;47.74
2019;3;25;15;45.01
2019;3;25;16;51.01
2019;3;25;17;45.76
2019;3;25;18;45.01
2019;3;25;19;41.2
2019;3;25;20;47.01
2019;3;25;21;51.94
2019;3;25;22;49.32
2019;3;25;23;39.99
2019;3;25;24;37.56
2019;3;26;1;34.85
2019;3;26;2;32.19
2019;3;26;3;30.25
2019;3;26;4;30.21
2019;3;26;5;30.22
2019;3;26;6;32.5
2019;3;26;7;39.0
2019;3;26;8;45.7
2019;3;26;9;49.94
2019;3;26;10;49.53
2019;3;26;11;45.87
2019;3;26;12;45.55
2019;3;26;13;45.87
2019;3;26;14;43.69
2019;3;26;15;41.0
2019;3;26;16;38.19
2019;3;26;17;37.95
2019;3;26;18;39.76
2019;3;26;19;43.0
2019;3;26;20;49.4
2019;3;26;21;51.64
2019;3;26;22;50.4
2019;3;26;23;42.28
2019;3;26;24;38.42
2019;3;27;1;37.33
2019;3;27;2;36.87
2019;3;27;3;36.62
2019;3;27;4;36.62
2019;3;27;5;37.33
2019;3;27;6;38.01
2019;3;27;7;49.8
2019;3;27;8;50.39
2019;3;27;9;51.64
2019;3;27;10;51.01
2019;3;27;11;50.75
2019;3;27;12;50.49
2019;3;27;13;50.78
2019;3;27;14;50.55
2019;3;27;15;49.57
2019;3;27;16;48.57
2019;3;27;17;48.47
2019;3;27;18;49.49
2019;3;27;19;50.49
2019;3;27;20;51.94
2019;3;27;21;53.86
2019;3;27;22;52.68
2019;3;27;23;50.58
2019;3;27;24;48.49
2019;3;28;1;49.42
2019;3;28;2;44.44
2019;3;28;3;43.44
2019;3;28;4;43.44
2019;3;28;5;44.44
2019;3;28;6;45.43
2019;3;28;7;51.0
2019;3;28;8;52.45
2019;3;28;9;53.07
2019;3;28;10;53.0
2019;3;28;11;52.45
2019;3;28;12;52.46
2019;3;28;13;53.04
2019;3;28;14;53.01
2019;3;28;15;52.45
2019;3;28;16;52.05
2019;3;28;17;51.64
2019;3;28;18;51.64
2019;3;28;19;51.5
2019;3;28;20;53.0
2019;3;28;21;55.01
2019;3;28;22;54.85
2019;3;28;23;53.07
2019;3;28;24;53.54
2019;3;29;1;53.04
2019;3;29;2;51.64
2019;3;29;3;51.33
2019;3;29;4;50.53
2019;3;29;5;51.33
2019;3;29;6;51.64
2019;3;29;7;52.09
2019;3;29;8;53.26
2019;3;29;9;54.54
2019;3;29;10;54.42
2019;3;29;11;53.52
2019;3;29;12;53.39
2019;3;29;13;53.52
2019;3;29;14;53.52
2019;3;29;15;53.07
2019;3;29;16;52.95
2019;3;29;17;52.8
2019;3;29;18;52.63
2019;3;29;19;52.81
2019;3;29;20;53.54
2019;3;29;21;54.92
2019;3;29;22;54.42
2019;3;29;23;53.04
2019;3;29;24;54.01
2019;3;30;1;54.03
2019;3;30;2;52.63
2019;3;30;3;51.64
2019;3;30;4;52.16
2019;3;30;5;51.94
2019;3;30;6;51.94
2019;3;30;7;51.33
2019;3;30;8;50.53
2019;3;30;9;51.64
2019;3;30;10;52.51
2019;3;30;11;52.81
2019;3;30;12;52.35
2019;3;30;13;51.94
2019;3;30;14;52.01
2019;3;30;15;51.94
2019;3;30;16;49.62
2019;3;30;17;48.01
2019;3;30;18;49.85
2019;3;30;19;50.4
2019;3;30;20;52.52
2019;3;30;21;54.02
2019;3;30;22;54.01
2019;3;30;23;53.04
2019;3;30;24;53.52
2019;3;31;1;54.54
2019;3;31;2;51.94
2019;3;31;3;48.0
2019;3;31;4;46.91
2019;3;31;5;48.97
2019;3;31;6;50.53
2019;3;31;7;46.91
2019;3;31;8;45.94
2019;3;31;9;49.23
