Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,8,24,18.6689946331595,31.088636001766822,24.82167950798454,280.5266669519648,1.821860588003546,236
2026,8,25,18.564522179891355,30.828396884398746,24.661445618991213,284.3621076175859,1.8503287651602054,237
2026,8,26,19.073131891125403,30.21398452203087,24.468062491036775,261.6212431714565,2.280184522207054,238
2026,8,27,17.411325341035813,28.994560083519705,23.204959802708682,255.2553072676519,1.9850759159042954,239
2026,8,28,16.681539627294075,28.068463479591532,22.212711145388397,275.8761561379635,1.9715682550667442,240
2026,8,29,16.207744856809196,26.786949937396887,21.36199014018249,264.81407911376425,2.558389648672861,241
2026,8,30,16.050801415948193,27.37950258568662,21.749130176038985,270.6993788164324,1.9826615096360667,242
2026,8,31,16.31075335347614,28.99681042676263,22.38591145313531,261.21064517740524,2.1452370323345358,243
2026,9,1,13.53622430943133,26.108562542655623,20.62294101574851,261.99788945221553,2.4168332862033903,244
2026,9,2,15.168692726521765,26.73520067265554,20.78282214156809,277.4998007761319,2.145167970820237,245
2026,9,3,14.962521168801995,26.73455264137928,20.7960140847616,275.6150904915373,1.8709991964451036,246
2026,9,4,15.01164888469435,26.552265724418632,20.70606479165916,274.3184977610322,2.1128650109575937,247
2026,9,5,15.143907607455509,26.82853484088505,20.77180135957742,260.5809850265112,2.048667794599511,248
2026,9,6,14.918435355671882,27.21955749444836,20.977534200353343,257.84373425744633,2.1008220082632314,249
2026,9,7,15.672646956770519,25.40373350151603,20.246803805807158,210.25554598882138,2.2431025288050224,250
2026,9,8,14.49879990091249,25.998017266367512,20.22657460535799,242.9082783910495,1.5844765998212125,251
2026,9,9,14.551702956444466,25.47658201590383,19.943469472817668,214.37642923221702,1.9179689890264229,252
2026,9,10,14.620054610483793,26.160719758777063,20.222609489286494,252.6096865072073,2.4273316914266543,253
2026,9,11,14.812986572415538,25.777984941171315,20.29945866973436,241.0574026151312,2.544616266238643,254
