Municipio,Potencia,Grupo,Fecha,Provincia
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,15.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,30.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,5.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,10.0,Solar,2008-09-22,Navarra
Olite,15.0,Solar,2008-09-22,Navarra
Olite,20.0,Solar,2008-09-22,Navarra
Olite,20.0,Solar,2008-09-22,Navarra
Olite,20.0,Solar,2008-09-22,Navarra
Olite,20.0,Solar,2008-09-22,Navarra
Olite,100.0,Solar,2008-09-22,Navarra
Olite,100.0,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,29.7,Solar,2008-09-22,Navarra
Olite,29.7,Solar,2008-09-22,Navarra
Olite,29.7,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,49.5,Solar,2008-09-22,Navarra
Olite,49.5,Solar,2008-09-22,Navarra
Olite,19.8,Solar,2008-09-22,Navarra
Olite,29.7,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,99.0,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Olite,9.9,Solar,2008-09-22,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,90.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,90.0,Solar,2008-08-27,Navarra
Cortes,90.0,Solar,2008-08-27,Navarra
Cortes,30.0,Solar,2008-08-27,Navarra
Cortes,30.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,45.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,90.0,Solar,2008-08-27,Navarra
Cortes,75.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,15.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Cortes,5.0,Solar,2008-08-27,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Castejón,5.0,Solar,2008-09-19,Navarra
Tudela,5.0,Solar,2008-08-25,Navarra
Tudela,5.0,Solar,2008-08-25,Navarra
Tudela,5.0,Solar,2008-08-25,Navarra
Tudela,5.0,Solar,2008-08-25,Navarra
Tudela,25.0,Solar,2008-09-04,Navarra
Tudela,10.0,Solar,2008-09-04,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Noáin (Valle de Elorz)/Noain (Elortzibar),100.0,Solar,2008-09-10,Navarra
Noáin (Valle de Elorz)/Noain (Elortzibar),100.0,Solar,2008-09-10,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Murillo el Cuende,5.0,Solar,2008-09-01,Navarra
Ribaforada,39.8,Solar,2008-08-21,Navarra
Ribaforada,19.8,Solar,2008-08-21,Navarra
Ribaforada,19.8,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,49.5,Solar,2008-08-21,Navarra
Ribaforada,19.8,Solar,2008-08-21,Navarra
Ribaforada,99.0,Solar,2008-08-21,Navarra
Ribaforada,99.0,Solar,2008-08-21,Navarra
Ribaforada,59.4,Solar,2008-08-21,Navarra
Ribaforada,29.7,Solar,2008-08-21,Navarra
Ribaforada,9.9,Solar,2008-08-21,Navarra
Ribaforada,59.4,Solar,2008-08-21,Navarra
Ribaforada,19.8,Solar,2008-08-21,Navarra
Ribaforada,19.8,Solar,2008-08-21,Navarra
Tudela,9.9,Solar,2008-09-15,Navarra
Tudela,9.9,Solar,2008-09-15,Navarra
Larraun,10.0,Solar,2008-09-26,Navarra
Barañain,2.5,Solar,2008-09-16,Navarra
Mendavia,99.0,Solar,2008-09-26,Navarra
Mendavia,99.0,Solar,2008-09-26,Navarra
Mendavia,99.0,Solar,2008-09-26,Navarra
Mendavia,49.5,Solar,2008-09-26,Navarra
Milagro,30.0,Solar,2008-09-08,Navarra
Zizur Mayor/Zizur Nagusia,20.0,Solar,2008-09-26,Navarra
Olite,4917.0,Eolico,2008-08-12,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,19.8,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,39.6,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,29.7,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,9.9,Solar,2008-08-21,Navarra
Fustiñana,99.0,Solar,2008-08-21,Navarra
